timestep kinetic_energy potential_energy total_energy
19370 241.40311513721176 -464.6133253907364 -223.21021025352465
19380 245.7087653299028 -468.43936078487343 -222.73059545497063
19390 238.95637826992115 -461.52371180681206 -222.5673335368909
19400 244.69543031567855 -466.99095092939757 -222.29552061371902
19410 249.61657355055902 -472.2074133267617 -222.59083977620267
19420 257.72313762060537 -480.39825817942864 -222.67512055882327
19430 238.1146783248084 -461.0298815388072 -222.9152032139988
19440 251.43186611034656 -473.36330924490545 -221.9314431345589
19450 261.00507145509306 -482.79874635287007 -221.793674897777
19460 242.77352719404357 -465.9808065993287 -223.2072794052851
19470 241.49660670927327 -464.74321421291165 -223.2466075036384
19480 237.8425145878124 -461.26179384421994 -223.41927925640755
19490 254.59169593987167 -478.53983262365665 -223.94813668378498
19500 221.92498477829838 -444.7172653716894 -222.792280593391
19510 257.80973546628894 -480.01376090653474 -222.2040254402458
19520 266.7138193684207 -489.76599310327305 -223.05217373485237
19530 228.92665480952624 -451.71183695499394 -222.7851821454677
19540 260.1481295501022 -483.27414448328193 -223.1260149331797
19550 256.5151692723446 -479.82281126223666 -223.30764198989203
19560 236.86433126080738 -459.32996394661836 -222.465632685811
19570 260.99274874409946 -484.4909310215828 -223.49818227748335
19580 249.5512695380546 -472.78263271295316 -223.23136317489855
19590 235.87460846403562 -459.05162832713995 -223.17701986310433
19600 259.9130556291714 -482.77923757633937 -222.86618194716795
19610 238.49850234046178 -460.8007322957208 -222.30222995525904
19620 266.2119953756131 -489.61040221098756 -223.39840683537443
19630 231.80608733230451 -454.1721467502639 -222.36605941795938
19640 248.77983870983905 -472.4484570356809 -223.66861832584186
19650 242.5784576918755 -465.82549344966964 -223.24703575779412
19660 260.9061445073363 -484.051974972563 -223.1458304652267
19670 256.85840186222094 -479.5141172341813 -222.65571537196035
19680 240.56046742350807 -463.57902811934963 -223.01856069584156
19690 239.41195576349247 -462.8940163278414 -223.48206056434896
19700 230.8364315426732 -454.77208388730253 -223.93565234462932
19710 243.18959210661075 -466.6849675488001 -223.49537544218936
19720 253.23109310890396 -475.9443260722283 -222.71323296332434
19730 225.01339618387246 -446.52462810933656 -221.5112319254641
19740 249.22426305427334 -471.2301249881604 -222.00586193388708
19750 271.2679879768675 -493.62841348538666 -222.36042550851914
19760 255.09796695624027 -476.6567865756147 -221.55881961937445
19770 246.16631196989275 -467.1178854987088 -220.95157352881606
19780 246.4384117209406 -469.30412502140234 -222.86571330046175
19790 253.18645530880335 -475.89887746914997 -222.71242216034662
19800 249.9236084737448 -472.74425171317597 -222.82064323943118
19810 247.1560029589683 -470.15060710139323 -222.99460414242495
19820 246.8240734010255 -468.8419618546227 -222.0178884535972
19830 244.46805042252902 -466.7997206346642 -222.33167021213518
19840 259.05141921466975 -480.837980623303 -221.78656140863325
19850 233.09818678164822 -455.7585452441798 -222.66035846253158
19860 235.87378205387415 -459.3190953325351 -223.44531327866093
19870 242.48799663039276 -466.28591120179266 -223.7979145713999
19880 234.36718004878864 -456.7924738531787 -222.42529380439007
19890 248.2037157652289 -470.86640525199465 -222.66268948676574
19900 251.1319391716472 -473.88812630250646 -222.75618713085927
19910 256.9144323731132 -479.23647606297556 -222.32204368986237
19920 241.151051140879 -463.36886715218736 -222.21781601130837
19930 230.9591879689628 -453.44534002786486 -222.48615205890206
19940 247.4041513139509 -471.5510967573748 -224.1469454434239
19950 249.80988072338474 -473.1866006247165 -223.37671990133177
19960 259.5135281274306 -483.42881851676304 -223.91529038933243
19970 226.59894260415436 -450.06575035867235 -223.466807754518
19980 249.75042268711803 -472.8967294778229 -223.14630679070484
19990 241.05141998519878 -465.50370940688623 -224.45228942168745
20000 249.0182801418 -472.69372615946577 -223.67544601766576
20010 226.86853777080688 -449.63551507756205 -222.76697730675517
20020 241.5840699793108 -465.456487083666 -223.87241710435518
20030 256.266623118645 -479.95439578470723 -223.68777266606224
20040 241.54085990365377 -465.0860364380487 -223.54517653439495
20050 243.46648131747344 -467.60716024369714 -224.1406789262237
20060 248.6107157877699 -472.8453737449927 -224.2346579572228
20070 260.97802741339444 -485.59371229887444 -224.61568488548
20080 242.67185795373817 -468.052593275955 -225.38073532221685
20090 231.91138083739585 -456.9711594708076 -225.05977863341175
20100 240.45569052160582 -465.36683139038263 -224.9111408687768
20110 230.7275912882374 -456.02082222568004 -225.29323093744264
20120 238.35128510888583 -461.9777548314451 -223.62646972255928
20130 243.5831262121404 -467.4839842400877 -223.9008580279473
20140 253.3233212687102 -476.2318851204755 -222.9085638517653
20150 259.7556091997026 -483.0762564662182 -223.3206472665156
20160 257.955843295439 -480.9070787271084 -222.95123543166937
20170 250.79204571700296 -472.99365132364017 -222.2016056066372
20180 243.77196249378898 -466.17307835749716 -222.40111586370818
20190 271.37901117925315 -493.84520712746126 -222.4661959482081
20200 258.0559082727603 -481.1551250715373 -223.09921679877704
20210 246.87115296558446 -469.5177114409252 -222.64655847534075
20220 249.4311525546023 -473.0936492669404 -223.6624967123381
20230 233.17015786970666 -457.3434326668846 -224.17327479717795
20240 248.54745758551834 -472.4320770003218 -223.88461941480344
20250 257.4272576288183 -482.0942242330882 -224.66696660426987
20260 245.7021731006451 -469.34318847708994 -223.64101537644484
20270 254.0568563183506 -477.6898397924722 -223.63298347412157
20280 251.92414566799008 -476.03188666108 -224.10774099308995
20290 229.7124365777563 -452.54812383671987 -222.83568725896356
20300 244.76842390360207 -468.3162375531327 -223.5478136495306
20310 249.75115188969235 -473.331058439503 -223.57990654981066
20320 238.2889934315005 -461.8650492592196 -223.57605582771907
20330 244.38198430380282 -468.0854296309148 -223.70344532711198
20340 254.36988657696335 -477.5109757709669 -223.14108919400357
20350 251.8937662314865 -474.4466159114415 -222.552849679955
20360 244.67047143077914 -467.265880129269 -222.59540869848988
20370 237.3276310956475 -460.33379188483514 -223.00616078918765
20380 253.36692956456704 -476.8211421014438 -223.45421253687675
20390 265.6453356294292 -487.8718232545575 -222.2264876251283
20400 240.42832379313145 -462.5942515979194 -222.16592780478797
20410 254.73526056586087 -477.3732745929252 -222.63801402706434
20420 226.52118059732868 -449.7515654560401 -223.23038485871143
20430 257.5869249255121 -480.42185259558227 -222.83492767007016
20440 257.9201018336288 -481.26975407905564 -223.34965224542685
20450 221.99843052463598 -445.52371293573395 -223.52528241109798
20460 223.6308168772262 -446.68499728884063 -223.05418041161442
20470 266.56052753785735 -489.87748269130435 -223.316955153447
20480 247.52929649034672 -471.048517248536 -223.51922075818925
20490 233.24064489011516 -456.57966532823656 -223.3390204381214
20500 232.30304548813112 -456.23554650055945 -223.93250101242833
20510 246.3067795872423 -469.6056130167416 -223.2988334294993
20520 256.87871838250095 -479.94144047529375 -223.0627220927928
20530 236.98407500678007 -459.6862795446263 -222.70220453784623
20540 228.27983544430165 -451.01795162352676 -222.7381161792251
20550 239.90344058557432 -463.41169152932923 -223.50825094375492
20560 243.5121157255867 -466.47541152221726 -222.96329579663055
20570 265.0226168342848 -487.3561912882351 -222.3335744539503
20580 236.58781778633738 -459.93957216417624 -223.35175437783886
20590 257.7354740085512 -481.40481695248815 -223.66934294393695
20600 249.07096993781636 -471.82287763554143 -222.75190769772507
20610 264.51615854412194 -486.64166906028987 -222.12551051616794
20620 254.45357223758083 -476.8434183525364 -222.38984611495556
20630 263.622145969407 -485.4588938407168 -221.83674787130985
20640 244.97695865292843 -466.5403780996124 -221.56341944668395
20650 249.783181507119 -472.28879443563005 -222.50561292851106
20660 245.73002536850376 -468.379837417439 -222.64981204893522
20670 259.386396048335 -482.5278654419304 -223.1414693935954
20680 255.24709771578017 -479.39113091859986 -224.14403320281968
20690 236.49914656683404 -460.37545757300023 -223.8763110061662
20700 222.86131474409305 -447.25163431103294 -224.3903195669399
20710 257.2780047121859 -481.77918628675405 -224.50118157456814
20720 256.48970927375683 -479.4609046913459 -222.97119541758906
20730 242.47872147211947 -467.5033362889814 -225.02461481686194
20740 220.7894329521279 -444.1758161210722 -223.38638316894432
20750 245.75265962337608 -469.91559205168113 -224.16293242830506
20760 239.20004767662388 -463.2469728210232 -224.0469251443993
20770 247.71666262099805 -470.8999283945169 -223.18326577351885
20780 255.69725551094476 -479.14439800449895 -223.4471424935542
20790 246.32619479631168 -470.8942169275478 -224.56802213123612
20800 234.04652943956742 -457.73603321830336 -223.68950377873594
20810 234.01505758382672 -458.0497880383038 -224.03473045447709
20820 259.8451585547438 -483.46133397230335 -223.61617541755953
20830 260.53631486937843 -483.33599781257897 -222.79968294320054
20840 245.14625541511808 -468.5656519468478 -223.41939653172975
20850 239.08800855105042 -462.3667492605206 -223.27874070947016
20860 265.5917120688445 -489.13321298020475 -223.54150091136023
20870 251.50127345233852 -474.6496583397575 -223.14838488741896
20880 244.68752282874627 -468.3045168979548 -223.61699406920852
20890 256.7394047066913 -480.7341483668174 -223.99474366012612
20900 245.5762025420623 -469.2245564256976 -223.64835388363528
20910 249.24153942858095 -472.60360963960716 -223.3620702110262
20920 245.70986704542082 -467.492826965479 -221.7829599200582
20930 250.96893472786772 -473.8997848703269 -222.9308501424592
20940 263.73176607458885 -485.8649558147491 -222.13318974016028
20950 265.5447033128659 -487.0427823400162 -221.49807902715025
20960 236.9872442618808 -460.451549298493 -223.4643050366122
20970 241.11236847468402 -465.27640231952506 -224.16403384484104
20980 234.04454686890682 -457.1330665485313 -223.08851967962448
20990 262.2170435086053 -484.3919506600254 -222.1749071514201
21000 237.06341804007147 -459.84664306965294 -222.78322502958147
21010 236.3359605534276 -459.8118984859547 -223.4759379325271
21020 250.10744053450074 -473.47848456913675 -223.37104403463601
21030 234.6946359006696 -458.12773516712747 -223.43309926645787
21040 244.3757337257761 -468.2228963507889 -223.84716262501283
21050 284.65023930808576 -508.0074778929903 -223.35723858490456
21060 244.50063604298967 -467.8029193542879 -223.30228331129823
21070 241.8490547729131 -463.27291489268174 -221.42386011976865
21080 233.218592048592 -455.5720882404893 -222.35349619189728
21090 244.43826283424633 -466.55579809801594 -222.1175352637696
21100 234.27618141759967 -456.91232403909004 -222.63614262149036
21110 227.17069059877306 -450.6745742976118 -223.50388369883873
21120 251.42195903794507 -474.8751612422807 -223.4532022043356
21130 255.2234093565852 -476.8935363656348 -221.67012700904962
21140 251.01457401771896 -471.19543074248 -220.18085672476107
21150 252.81252055748823 -473.6195762773869 -220.80705571989867
21160 268.76666713293315 -491.2254681726165 -222.45880103968335
21170 230.36225397893787 -453.550272312697 -223.18801833375915
21180 251.26329889524007 -475.37086714121523 -224.10756824597516
21190 251.23256822819403 -475.6326890292723 -224.40012080107826
21200 241.91197172999216 -465.6450020697705 -223.73303033977834
21210 258.5294623521871 -480.9862993390393 -222.45683698685218
21220 241.45737826126287 -464.1858274723868 -222.72844921112392
21230 258.7404644162836 -480.7262408841834 -221.98577646789983
21240 245.88991830255983 -468.7175440819234 -222.82762577936356
21250 258.527727713828 -480.8687137290315 -222.3409860152035
21260 245.71073898486534 -467.1168438069627 -221.40610482209738
21270 225.48568293074933 -446.53416869922245 -221.0484857684731
21280 234.13939173527052 -456.3244722806146 -222.18508054534408
21290 254.24265016275635 -477.1359342333999 -222.89328407064355
21300 233.8332124509324 -457.0620072497701 -223.2287947988377
21310 242.08760963296723 -465.3951310708619 -223.30752143789468
21320 259.345906808431 -483.40219695285884 -224.05629014442786
21330 245.76520472036788 -468.8757876283192 -223.1105829079513
21340 240.96213266778744 -463.21137241727047 -222.24923974948302
21350 254.22325496189686 -476.2735244796176 -222.05026951772075
21360 247.61186997622366 -471.09930027838976 -223.4874303021661
21370 241.76158817707892 -465.6558778014364 -223.8942896243575
21380 238.89332684575837 -462.3689264485226 -223.47559960276422
21390 244.03066647325548 -467.90469089773256 -223.87402442447708
21400 233.6729711266383 -457.5505898306041 -223.87761870396582
21410 248.53753982815388 -472.0970382827712 -223.55949845461734
21420 272.7491770683977 -495.982118153375 -223.23294108497726
21430 254.8772473982805 -476.7701037705936 -221.8928563723131
21440 254.5085574992306 -476.84867295842355 -222.34011545919296
21450 250.36908623793732 -473.0247950687299 -222.65570883079255
21460 250.0566967086229 -471.70485137677167 -221.64815466814878
21470 254.75323127142883 -476.60123576790846 -221.84800449647963
21480 267.7500921540792 -490.18242396968895 -222.43233181560976
21490 252.01627853894445 -474.9705476573694 -222.95426911842497
21500 259.925421614589 -482.14723004384194 -222.22180842925292
21510 255.30433932836888 -478.61862540906765 -223.31428608069876
21520 259.55447795940495 -482.8142646630806 -223.25978670367567
21530 246.35240809091587 -468.94781759115983 -222.59540950024396
21540 263.7787311711255 -487.2756113563196 -223.49688018519407
21550 265.2501978549038 -488.8178986229506 -223.56770076804685
21560 231.93105037071246 -455.4466712476906 -223.51562087697812
21570 230.58030252800978 -454.59847549249685 -224.01817296448706
21580 259.6123386210436 -482.89947425060694 -223.28713562956335
21590 251.04330548265915 -474.7331201575221 -223.68981467486293
21600 265.6630041773262 -489.63411635544145 -223.97111217811528
21610 235.2588132358979 -458.0560920640334 -222.79727882813552
21620 260.7767403021122 -483.4916641755254 -222.71492387341317
21630 241.44418907180503 -465.2578401722829 -223.81365110047787
21640 264.27604279237727 -487.6083333971711 -223.33229060479385
21650 251.56130997351934 -475.2787680249886 -223.71745805146927
21660 235.96754043530154 -459.7090106060204 -223.74147017071886
21670 261.9847430532852 -485.4639248506202 -223.479181797335
21680 250.70170426349006 -473.1959876355068 -222.49428337201675
21690 248.3268035112375 -469.8026748188637 -221.4758713076262
21700 245.6944081203365 -468.02944293914175 -222.33503481880524
21710 253.3345422447011 -475.84233387492964 -222.50779163022852
21720 257.4911656541775 -479.6080542478718 -222.11688859369428
21730 247.12658335243069 -470.5052782029311 -223.3786948505004
21740 256.7354975885208 -479.45283591846925 -222.71733832994846
21750 245.09710741238626 -468.25408320803604 -223.15697579564977
21760 233.00465376747343 -457.071723389946 -224.06706962247256
21770 237.80706000420045 -460.61781199535864 -222.81075199115818
21780 263.76014339161543 -485.9096306679521 -222.14948727633669
21790 240.6737168504106 -462.43421259879267 -221.76049574838206
21800 251.11427565053123 -473.2057236549265 -222.09144800439526
21810 254.8958362312661 -476.9275747241364 -222.0317384928703
21820 254.9037790663939 -477.0824554891206 -222.1786764227267
21830 257.9936841668646 -481.35688796717125 -223.36320380030662
21840 251.20287413796464 -474.630047490681 -223.42717335271638
21850 254.0164503514142 -477.6795517060684 -223.66310135465423
21860 256.5445109515498 -480.9303835995157 -224.38587264796593
21870 261.9861616512345 -484.78971233735825 -222.80355068612374
21880 256.52648639083696 -478.93634627881903 -222.40985988798207
21890 246.71132937100634 -469.6002833490964 -222.88895397809006
21900 239.99038491245724 -463.7690525952172 -223.77866768275996
21910 245.59170629332226 -469.52556494584394 -223.93385865252168
21920 247.57333315775688 -471.3214506475735 -223.74811748981662
21930 268.56071767980416 -491.74935697400423 -223.18863929420007
21940 255.08056998557257 -477.620107880522 -222.53953789494946
21950 252.77445728953344 -476.2050557009519 -223.43059841141846
21960 253.4909304765792 -476.8173717435842 -223.326441267005
21970 238.49057695176492 -461.7950521778535 -223.30447522608858
21980 244.38029993270226 -467.5494838812562 -223.16918394855395
21990 251.43057803803492 -474.52908273674706 -223.09850469871213
22000 246.69814975100095 -469.2396073432012 -222.54145759220026
22010 261.47570310062895 -484.49281164585744 -223.0171085452285
22020 241.18638817330452 -465.00180136933017 -223.81541319602564
22030 257.5212967274362 -480.4688594183503 -222.94756269091408
22040 241.83256030986118 -464.70918634222005 -222.87662603235887
22050 236.91383581456353 -460.21547571407666 -223.30163989951313
22060 228.81779374657998 -451.46431750389695 -222.64652375731697
22070 258.13386937477304 -480.7432134926684 -222.60934411789538
22080 263.6299537866968 -486.1218202493884 -222.49186646269163
22090 266.2862659527617 -490.1217797458334 -223.8355137930717
22100 243.182101268685 -466.6575751374946 -223.4754738688096
22110 238.31676845815284 -460.897907466497 -222.58113900834414
22120 249.51387626301624 -471.38505089484534 -221.8711746318291
22130 265.04336201159884 -486.68252749274336 -221.63916548114452
22140 234.45896400319563 -456.95186215516196 -222.49289815196633
22150 269.5497852511988 -490.80264589829324 -221.25286064709445
22160 241.38875630309417 -463.07025438447357 -221.6814980813794
22170 235.42453419238802 -457.17056155504395 -221.74602736265592
22180 249.72426832580692 -471.5715925302618 -221.84732420445488
22190 248.66573255610112 -471.5015432001592 -222.83581064405806
22200 240.25962493263216 -462.6839035268073 -222.42427859417512
22210 260.8657424746817 -482.9526367478638 -222.08689427318205
22220 246.5281464551725 -469.3341963964769 -222.8060499413044
22230 256.6464812565189 -480.4131656370537 -223.7666843805348
22240 243.79997370930835 -465.5234570944954 -221.72348338518708
22250 256.0321737246758 -478.08016886471796 -222.0479951400422
22260 249.36108088872334 -471.82891571042427 -222.46783482170093
22270 265.9508722762251 -489.5085654393071 -223.55769316308204
22280 233.3543744298588 -457.5590589196143 -224.2046844897555
22290 233.47059839398386 -457.5319437200088 -224.06134532602496
22300 264.92931532595907 -489.8545658194702 -224.92525049351116
22310 238.74558251053693 -462.5202416089133 -223.77465909837636
22320 274.51322663922826 -497.71298643529184 -223.19975979606357
22330 232.37193566996206 -456.2897295854532 -223.91779391549113
22340 248.90984893349435 -472.79294682511363 -223.8830978916193
22350 248.9938396884086 -472.0836542581875 -223.0898145697789
22360 245.22506688452248 -468.9055348043642 -223.68046791984173
22370 247.89367505831098 -471.6543610037745 -223.76068594546354
22380 249.68872501483975 -473.7268937742176 -224.03816875937787
22390 214.65528028584401 -438.43291371697484 -223.77763343113082
22400 262.25643926524515 -485.3825864691939 -223.12614720394873
22410 246.6722159981909 -469.9842861760769 -223.31207017788603
22420 224.79797726107495 -447.4932692608496 -222.69529199977467
22430 250.04108111804825 -472.5362779448768 -222.49519682682856
22440 230.15959486158738 -452.86640752986614 -222.70681266827876
22450 239.82889251746985 -462.399176385098 -222.57028386762812
22460 248.68556577577533 -472.52312559387553 -223.8375598181002
22470 248.98692614598667 -471.24133791105817 -222.2544117650715
22480 254.43893858025032 -476.3041143415217 -221.8651757612714
22490 250.51172361713063 -472.29271330666745 -221.78098968953682
22500 255.21887978614498 -477.8515257485373 -222.63264596239233
22510 253.61402504155643 -476.9100106514862 -223.29598560992974
22520 275.5975857884298 -496.8746759646479 -221.2770901762181
22530 232.98843534337746 -455.6882206250409 -222.69978528166345
22540 260.42469754265284 -484.554383614966 -224.12968607231318
22550 230.16519180855593 -454.6725676546863 -224.50737584613037
22560 242.15732964258513 -466.45121288525 -224.2938832426649
22570 255.2695403301124 -477.86595877533574 -222.59641844522335
22580 236.87939014166895 -459.7299613387314 -222.85057119706246
22590 256.1220972316619 -478.7682987375432 -222.64620150588132
22600 258.2041226128614 -481.1933280274387 -222.98920541457733
22610 252.2060476866738 -474.8127635596078 -222.606715872934
22620 228.86760267037764 -452.1999512592554 -223.33234858887775
22630 244.00189113682526 -467.1463221896872 -223.14443105286196
22640 236.254980958232 -459.28137218511654 -223.02639122688453
22650 247.81990258473343 -470.726049583279 -222.90614699854558
22660 252.59739711047285 -476.08078311153116 -223.4833860010583
22670 249.66837763833408 -471.6000243017409 -221.93164666340684
22680 235.04826390262258 -457.2898312952566 -222.241567392634
22690 236.1968084296128 -458.70436287200835 -222.50755444239556
22700 257.3657047604537 -480.7293385210882 -223.3636337606345
22710 228.35664356141427 -451.6063476023655 -223.2497040409512
22720 229.21350429898803 -453.16846987686125 -223.95496557787322
22730 250.19831046342355 -474.14183902245594 -223.9435285590324
22740 235.37990659357317 -460.22205569578284 -224.84214910220967
22750 226.45928124035885 -450.89051744180176 -224.4312362014429
22760 226.63087642355939 -450.4484255448187 -223.8175491212593
22770 238.99578111395434 -462.27411018100645 -223.2783290670521
22780 239.36189336424178 -463.45603319223517 -224.0941398279934
22790 236.76001038100748 -459.4018535355942 -222.64184315458675
22800 258.22010059791654 -480.833344919862 -222.61324432194544
22810 256.96579209331526 -479.644676350245 -222.67888425692973
22820 227.29188076575207 -450.343150057027 -223.05126929127493
22830 258.78995907516173 -483.08287885629807 -224.29291978113633
22840 249.15083868048885 -474.0924314796982 -224.94159279920933
22850 248.1311345638187 -471.4164212664272 -223.28528670260852
22860 261.9192568607003 -483.8660400557018 -221.9467831950015
22870 275.68430264083213 -497.2034590894704 -221.51915644863828
22880 249.56607298041354 -471.2144948143414 -221.64842183392784
22890 251.24601888206914 -473.6847993103702 -222.43878042830104
22900 247.11674905886022 -469.1479900607371 -222.03124100187685
22910 250.66090977540858 -473.1580345200206 -222.497124744612
22920 258.7381487518501 -482.02757793544083 -223.28942918359076
22930 252.94000166676253 -477.0777745000553 -224.13777283329276
22940 254.68745209230664 -478.10449466638795 -223.4170425740813
22950 261.8602697467864 -486.6192000199766 -224.75893027319017
22960 263.8822117291975 -487.1117919575812 -223.22958022838372
22970 263.40478673246105 -486.4014640565844 -222.99667732412337
22980 245.71049990811383 -468.732131554733 -223.02163164661914
22990 231.07168627105852 -453.7643431513682 -222.6926568803097
23000 260.717728499409 -483.91839084469564 -223.20066234528662
23010 254.72253687662499 -476.6224167741781 -221.8998798975531
23020 264.2245955576052 -486.983294181216 -222.75869862361083
23030 245.8583220592755 -468.63045911344364 -222.77213705416813
23040 243.8430512901733 -468.19784975447345 -224.35479846430016
23050 236.32561724551317 -460.2494935410962 -223.923876295583
23060 238.5991677157677 -463.82370957458943 -225.22454185882174
23070 264.33342222421106 -488.6162397271309 -224.28281750291984
23080 260.842067297969 -484.6240965820501 -223.7820292840811
23090 258.1258323025603 -482.5127243016893 -224.38689199912898
23100 237.28560681615164 -460.6504354865368 -223.36482867038518
23110 259.9034204169155 -483.0608759397945 -223.15745552287905
23120 256.5187529681499 -480.1479412088186 -223.62918824066873
23130 241.34181360976382 -463.47389435499184 -222.13208074522802
23140 269.4000470897918 -492.4646703728459 -223.06462328305406
23150 236.8069163758393 -458.7541964292794 -221.94728005344007
23160 269.6419718952216 -492.4273720919315 -222.78540019670987
23170 238.56136578907936 -460.7811116385859 -222.21974584950655
23180 244.28074628202492 -467.82459786669654 -223.54385158467161
23190 253.48278714220515 -476.75748171789616 -223.274694575691
23200 254.17980758469946 -476.6084453752685 -222.42863779056904
23210 238.29611497716152 -461.7764805108289 -223.48036553366737
23220 236.58617655014496 -459.7531442752963 -223.16696772515132
23230 244.2741720707673 -466.8820910778456 -222.6079190070783
23240 261.31613724896494 -483.49633854831495 -222.18020129935002
23250 272.5322532330402 -495.32995133057904 -222.79769809753884
23260 232.7473632282598 -455.24303298240363 -222.49566975414385
23270 249.9346904507827 -472.725286028404 -222.7905955776213
23280 249.85437349976337 -472.7152892200834 -222.86091572032
23290 245.89981724893315 -469.9182237011235 -224.01840645219036
23300 251.89244824183854 -474.9432248324419 -223.05077659060336
23310 249.61986662966012 -472.1559689499956 -222.5361023203355
23320 260.3574833819054 -483.7586904783463 -223.40120709644088
23330 227.6804099577816 -450.683329109833 -223.0029191520514
23340 237.94362621369802 -461.66174790958064 -223.71812169588262
23350 238.06063134185473 -460.86221440392205 -222.80158306206732
23360 231.75717084890027 -454.8558079832795 -223.0986371343792
23370 238.34067806089837 -461.48815566991476 -223.1474776090164
23380 242.10535885846195 -464.8517673189822 -222.74640846052023
23390 232.1950293620823 -455.29246691768094 -223.09743755559865
23400 246.12330808001803 -467.9583215482574 -221.83501346823937
23410 262.2965367589898 -485.33139961934444 -223.03486286035462
23420 244.03138543039995 -466.413071120716 -222.38168569031603
23430 247.08930745702673 -470.14894501520155 -223.0596375581748
23440 241.972996851311 -466.5166902190627 -224.5436933677517
23450 246.09666618303012 -469.89610738883357 -223.79944120580345
23460 262.2215117735507 -484.95163960853006 -222.73012783497938
23470 253.43062188760277 -476.5716118681693 -223.14098998056656
23480 258.67742284371474 -481.76937572229576 -223.09195287858103
23490 250.15445574434133 -472.8434652479342 -222.68900950359287
23500 259.3444593893017 -482.5697965859357 -223.22533719663403
23510 246.61939915135017 -468.75091104627825 -222.13151189492808
23520 247.76687198922238 -469.9965301565551 -222.2296581673327
23530 232.10163190914292 -454.4639975573416 -222.36236564819868
23540 239.61078006227936 -461.3911373546862 -221.78035729240682
23550 223.75699706019233 -447.0512416083479 -223.29424454815555
23560 262.6022128308506 -485.2152683669374 -222.6130555360868
23570 260.5889105305164 -482.11575790069827 -221.52684737018188
23580 248.98140685161613 -470.97590080242367 -221.99449395080754
23590 245.5665377986177 -467.09672788326736 -221.53019008464966
23600 252.60764060637428 -474.89474117480756 -222.2871005684333
23610 256.2502432495591 -479.52728364996153 -223.27704040040243
23620 272.51246111313696 -495.43557181936126 -222.9231107062243
23630 262.6040693767708 -485.50499076029 -222.90092138351923
23640 261.88094576321805 -485.3240136387059 -223.44306787548783
23650 230.66435730945673 -453.743475550401 -223.07911824094427
23660 259.1172986803737 -482.2071195664125 -223.08982088603875
23670 243.15536141308039 -466.7700625466746 -223.6147011335942
23680 241.91023568167262 -464.42778147278983 -222.51754579111721
23690 267.65421889459174 -490.24734474180855 -222.5931258472168
23700 237.13715720948426 -460.3398069211738 -223.20264971168956
23710 242.49352689264958 -464.8393463229398 -222.3458194302902
23720 265.0221845119236 -487.57921364998026 -222.55702913805663
23730 260.2915445467029 -483.87965283491224 -223.58810828820936
23740 260.22827190280333 -482.84080678030875 -222.61253487750542
23750 250.92107194289218 -472.60746911062154 -221.68639716772935
23760 253.8839516498841 -475.5493604526534 -221.6654088027693
23770 273.00536124992874 -495.24017644560325 -222.2348151956745
23780 230.06395180819948 -452.502787058589 -222.4388352503895
23790 257.8153661808776 -480.4394036077809 -222.62403742690327
23800 244.56188470732147 -466.4469147192822 -221.8850300119607
23810 242.10054233309842 -464.2428233337589 -222.1422810006605
23820 248.714504559659 -470.85613564149264 -222.14163108183365
23830 252.57797357809199 -473.3319173393126 -220.75394376122063
23840 249.5127265314087 -472.18929113277795 -222.67656460136925
23850 252.52463995448784 -475.17679365304383 -222.652153698556
23860 254.65174819904684 -477.1220984451961 -222.47035024614928
23870 251.68943751240758 -474.07146300208666 -222.38202548967908
23880 256.5079048903665 -478.312933995016 -221.80502910464952
23890 257.47881310755866 -479.9558572235376 -222.4770441159789
23900 246.12454381361292 -468.6388894301998 -222.5143456165869
23910 271.87175823587114 -493.9938070899801 -222.12204885410898
23920 250.04903480350086 -472.04512211556084 -221.99608731205998
23930 256.9997342109823 -479.11129213811654 -222.11155792713424
23940 256.3507679130865 -480.3303416793528 -223.9795737662663
23950 229.6059136408324 -453.955188429055 -224.3492747882226
23960 278.56380277804277 -502.3873182622181 -223.82351548417535
23970 239.91916107440628 -462.815897612825 -222.8967365384187
23980 253.5875323345296 -476.3581485843939 -222.7706162498643
23990 248.00956549025193 -470.64045160136766 -222.63088611111573
24000 265.6604095304505 -488.16734999391423 -222.5069404634637
24010 255.2161404550709 -477.3872733447017 -222.17113288963083
24020 240.98708149530594 -464.16476550271005 -223.1776840074041
24030 255.74632092017467 -478.5079327849617 -222.76161186478706
24040 238.94772630729176 -461.72075858292817 -222.7730322756364
24050 259.74170290255313 -483.0138062060816 -223.27210330352847
24060 248.5018971099958 -472.57174486185517 -224.06984775185936
24070 246.91699495672881 -470.3459734256839 -223.42897846895508
24080 243.85000528909438 -466.13614736913485 -222.28614208004046
24090 246.28497596646585 -468.0838142479781 -221.79883828151227
24100 257.7058516588585 -480.66143969900247 -222.955588040144
24110 230.7666137693819 -455.2612706492579 -224.49465687987598
24120 226.6762226297931 -449.5284660894651 -222.852243459672
24130 245.25117077944296 -467.6835415233835 -222.43237074394054
24140 248.44240090493335 -471.1195989864509 -222.67719808151756
24150 262.53908088678185 -486.27823440734795 -223.7391535205661
24160 243.7072462637096 -467.83605301843704 -224.12880675472744
24170 256.09792967193073 -479.9974505919414 -223.89952092001067
24180 236.7976096780728 -459.74829819990595 -222.95068852183314
24190 272.3721609474494 -496.0512677416914 -223.679106794242
24200 262.1622654020743 -484.75159681600616 -222.58933141393186
